SKU,Date,Sales,Price,DayOfWeek,Month,Year,EventName,EventType,SNAP,IsWeekend,IsEvent,Revenue
FOODS_2_197,2013-05-11,43,3.28,1,5,2013,No_Event,No_Event,0,1,0,141.04
FOODS_2_197,2013-05-12,16,3.28,2,5,2013,Mother's day,Cultural,0,1,1,52.48
FOODS_2_197,2013-05-13,36,3.28,3,5,2013,No_Event,No_Event,0,0,0,118.08
FOODS_2_197,2013-05-14,17,3.28,4,5,2013,No_Event,No_Event,0,0,0,55.76
FOODS_2_197,2013-05-15,7,3.28,5,5,2013,No_Event,No_Event,0,0,0,22.959999999999997
FOODS_2_197,2013-05-16,15,3.28,6,5,2013,No_Event,No_Event,0,0,0,49.199999999999996
FOODS_2_197,2013-05-17,16,3.28,7,5,2013,No_Event,No_Event,0,0,0,52.48
FOODS_2_197,2013-05-18,27,3.28,1,5,2013,No_Event,No_Event,0,1,0,88.55999999999999
FOODS_2_197,2013-05-19,60,3.28,2,5,2013,No_Event,No_Event,0,1,0,196.79999999999998
FOODS_2_197,2013-05-20,36,3.28,3,5,2013,No_Event,No_Event,0,0,0,118.08
FOODS_2_197,2013-05-21,18,3.28,4,5,2013,No_Event,No_Event,0,0,0,59.04
FOODS_2_197,2013-05-22,5,3.28,5,5,2013,No_Event,No_Event,0,0,0,16.4
FOODS_2_197,2013-05-23,13,3.28,6,5,2013,No_Event,No_Event,0,0,0,42.64
FOODS_2_197,2013-05-24,13,3.28,7,5,2013,No_Event,No_Event,0,0,0,42.64
FOODS_2_197,2013-05-25,19,3.28,1,5,2013,No_Event,No_Event,0,1,0,62.31999999999999
FOODS_2_197,2013-05-26,21,3.28,2,5,2013,No_Event,No_Event,0,1,0,68.88
FOODS_2_197,2013-05-27,19,3.28,3,5,2013,MemorialDay,National,0,0,1,62.31999999999999
FOODS_2_197,2013-05-28,31,3.28,4,5,2013,No_Event,No_Event,0,0,0,101.67999999999999
FOODS_2_197,2013-05-29,5,3.28,5,5,2013,No_Event,No_Event,0,0,0,16.4
FOODS_2_197,2013-05-30,13,3.28,6,5,2013,No_Event,No_Event,0,0,0,42.64
FOODS_2_197,2013-05-31,24,3.28,7,5,2013,No_Event,No_Event,0,0,0,78.72
FOODS_2_197,2013-06-01,21,3.28,1,6,2013,No_Event,No_Event,1,1,0,68.88
FOODS_2_197,2013-06-02,31,3.28,2,6,2013,No_Event,No_Event,1,1,0,101.67999999999999
FOODS_2_197,2013-06-03,41,3.28,3,6,2013,No_Event,No_Event,1,0,0,134.48
FOODS_2_197,2013-06-04,17,3.28,4,6,2013,No_Event,No_Event,1,0,0,55.76
FOODS_2_197,2013-06-05,51,3.28,5,6,2013,No_Event,No_Event,1,0,0,167.28
FOODS_2_197,2013-06-06,14,3.28,6,6,2013,NBAFinalsStart,Sporting,1,0,1,45.919999999999995
FOODS_2_197,2013-06-07,24,3.28,7,6,2013,No_Event,No_Event,1,0,0,78.72
FOODS_2_197,2013-06-08,34,3.28,1,6,2013,No_Event,No_Event,1,1,0,111.52
FOODS_2_197,2013-06-09,48,3.28,2,6,2013,No_Event,No_Event,1,1,0,157.44
FOODS_2_197,2013-06-10,35,3.28,3,6,2013,No_Event,No_Event,1,0,0,114.8
FOODS_2_197,2013-06-11,23,3.28,4,6,2013,No_Event,No_Event,0,0,0,75.44
FOODS_2_197,2013-06-12,22,3.28,5,6,2013,No_Event,No_Event,0,0,0,72.16
FOODS_2_197,2013-06-13,18,3.28,6,6,2013,No_Event,No_Event,0,0,0,59.04
FOODS_2_197,2013-06-14,6,3.28,7,6,2013,No_Event,No_Event,0,0,0,19.68
FOODS_2_197,2013-06-15,23,3.28,1,6,2013,No_Event,No_Event,0,1,0,75.44
FOODS_2_197,2013-06-16,26,3.28,2,6,2013,Father's day,Cultural,0,1,1,85.28
FOODS_2_197,2013-06-17,44,3.28,3,6,2013,No_Event,No_Event,0,0,0,144.32
FOODS_2_197,2013-06-18,15,3.28,4,6,2013,No_Event,No_Event,0,0,0,49.199999999999996
FOODS_2_197,2013-06-19,14,3.28,5,6,2013,No_Event,No_Event,0,0,0,45.919999999999995
FOODS_2_197,2013-06-20,12,3.28,6,6,2013,NBAFinalsEnd,Sporting,0,0,1,39.36
FOODS_2_197,2013-06-21,20,3.28,7,6,2013,No_Event,No_Event,0,0,0,65.6
FOODS_2_197,2013-06-22,13,3.28,1,6,2013,No_Event,No_Event,0,1,0,42.64
FOODS_2_197,2013-06-23,33,3.28,2,6,2013,No_Event,No_Event,0,1,0,108.24
FOODS_2_197,2013-06-24,47,3.28,3,6,2013,No_Event,No_Event,0,0,0,154.16
FOODS_2_197,2013-06-25,19,3.28,4,6,2013,No_Event,No_Event,0,0,0,62.31999999999999
FOODS_2_197,2013-06-26,19,3.28,5,6,2013,No_Event,No_Event,0,0,0,62.31999999999999
FOODS_2_197,2013-06-27,17,3.28,6,6,2013,No_Event,No_Event,0,0,0,55.76
FOODS_2_197,2013-06-28,24,3.28,7,6,2013,No_Event,No_Event,0,0,0,78.72
FOODS_2_197,2013-06-29,33,3.28,1,6,2013,No_Event,No_Event,0,1,0,108.24
FOODS_2_197,2013-06-30,38,3.28,2,6,2013,No_Event,No_Event,0,1,0,124.63999999999999
FOODS_2_197,2013-07-01,37,3.28,3,7,2013,No_Event,No_Event,1,0,0,121.36
FOODS_2_197,2013-07-02,35,3.28,4,7,2013,No_Event,No_Event,1,0,0,114.8
FOODS_2_197,2013-07-03,29,3.28,5,7,2013,No_Event,No_Event,1,0,0,95.11999999999999
FOODS_2_197,2013-07-04,36,3.28,6,7,2013,IndependenceDay,National,1,0,1,118.08
FOODS_2_197,2013-07-05,47,3.28,7,7,2013,No_Event,No_Event,1,0,0,154.16
FOODS_2_197,2013-07-06,24,3.28,1,7,2013,No_Event,No_Event,1,1,0,78.72
FOODS_2_197,2013-07-07,44,3.28,2,7,2013,No_Event,No_Event,1,1,0,144.32
FOODS_2_197,2013-07-08,56,3.28,3,7,2013,No_Event,No_Event,1,0,0,183.67999999999998
FOODS_2_197,2013-07-09,41,3.28,4,7,2013,Ramadan starts,Religious,1,0,1,134.48
FOODS_2_197,2013-07-10,33,3.28,5,7,2013,No_Event,No_Event,1,0,0,108.24
FOODS_2_197,2013-07-11,28,3.28,6,7,2013,No_Event,No_Event,0,0,0,91.83999999999999
FOODS_2_197,2013-07-12,2,3.28,7,7,2013,No_Event,No_Event,0,0,0,6.56
FOODS_2_197,2013-07-13,42,3.38,1,7,2013,No_Event,No_Event,0,1,0,141.96
FOODS_2_197,2013-07-14,39,3.38,2,7,2013,No_Event,No_Event,0,1,0,131.82
FOODS_2_197,2013-07-15,33,3.38,3,7,2013,No_Event,No_Event,0,0,0,111.53999999999999
FOODS_2_197,2013-07-16,20,3.38,4,7,2013,No_Event,No_Event,0,0,0,67.6
FOODS_2_197,2013-07-17,18,3.38,5,7,2013,No_Event,No_Event,0,0,0,60.839999999999996
FOODS_2_197,2013-07-18,27,3.38,6,7,2013,No_Event,No_Event,0,0,0,91.25999999999999
FOODS_2_197,2013-07-19,24,3.38,7,7,2013,No_Event,No_Event,0,0,0,81.12
FOODS_2_197,2013-07-20,37,3.38,1,7,2013,No_Event,No_Event,0,1,0,125.06
FOODS_2_197,2013-07-21,37,3.38,2,7,2013,No_Event,No_Event,0,1,0,125.06
FOODS_2_197,2013-07-22,36,3.38,3,7,2013,No_Event,No_Event,0,0,0,121.67999999999999
FOODS_2_197,2013-07-23,31,3.38,4,7,2013,No_Event,No_Event,0,0,0,104.78
FOODS_2_197,2013-07-24,30,3.38,5,7,2013,No_Event,No_Event,0,0,0,101.39999999999999
FOODS_2_197,2013-07-25,23,3.38,6,7,2013,No_Event,No_Event,0,0,0,77.74
FOODS_2_197,2013-07-26,23,3.38,7,7,2013,No_Event,No_Event,0,0,0,77.74
FOODS_2_197,2013-07-27,25,3.38,1,7,2013,No_Event,No_Event,0,1,0,84.5
FOODS_2_197,2013-07-28,50,3.38,2,7,2013,No_Event,No_Event,0,1,0,169.0
FOODS_2_197,2013-07-29,29,3.38,3,7,2013,No_Event,No_Event,0,0,0,98.02
FOODS_2_197,2013-07-30,34,3.38,4,7,2013,No_Event,No_Event,0,0,0,114.92
FOODS_2_197,2013-07-31,21,3.38,5,7,2013,No_Event,No_Event,0,0,0,70.98
FOODS_2_197,2013-08-01,27,3.38,6,8,2013,No_Event,No_Event,1,0,0,91.25999999999999
FOODS_2_197,2013-08-02,39,3.38,7,8,2013,No_Event,No_Event,1,0,0,131.82
FOODS_2_197,2013-08-03,52,3.38,1,8,2013,No_Event,No_Event,1,1,0,175.76
FOODS_2_197,2013-08-04,45,3.38,2,8,2013,No_Event,No_Event,1,1,0,152.1
FOODS_2_197,2013-08-05,40,3.38,3,8,2013,No_Event,No_Event,1,0,0,135.2
FOODS_2_197,2013-08-06,37,3.38,4,8,2013,No_Event,No_Event,1,0,0,125.06
FOODS_2_197,2013-08-07,47,3.38,5,8,2013,No_Event,No_Event,1,0,0,158.85999999999999
FOODS_2_197,2013-08-08,39,3.38,6,8,2013,Eid al-Fitr,Religious,1,0,1,131.82
FOODS_2_197,2013-08-09,36,3.38,7,8,2013,No_Event,No_Event,1,0,0,121.67999999999999
FOODS_2_197,2013-08-10,53,3.38,1,8,2013,No_Event,No_Event,1,1,0,179.14
FOODS_2_197,2013-08-11,50,3.38,2,8,2013,No_Event,No_Event,0,1,0,169.0
FOODS_2_197,2013-08-12,51,3.38,3,8,2013,No_Event,No_Event,0,0,0,172.38
FOODS_2_197,2013-08-13,34,3.38,4,8,2013,No_Event,No_Event,0,0,0,114.92
FOODS_2_197,2013-08-14,30,3.38,5,8,2013,No_Event,No_Event,0,0,0,101.39999999999999
FOODS_2_197,2013-08-15,23,3.38,6,8,2013,No_Event,No_Event,0,0,0,77.74
FOODS_2_197,2013-08-16,21,3.38,7,8,2013,No_Event,No_Event,0,0,0,70.98
FOODS_2_197,2013-08-17,34,3.38,1,8,2013,No_Event,No_Event,0,1,0,114.92
FOODS_2_197,2013-08-18,35,3.38,2,8,2013,No_Event,No_Event,0,1,0,118.3
FOODS_2_197,2013-08-19,28,3.38,3,8,2013,No_Event,No_Event,0,0,0,94.64
FOODS_2_197,2013-08-20,16,3.38,4,8,2013,No_Event,No_Event,0,0,0,54.08
FOODS_2_197,2013-08-21,30,3.38,5,8,2013,No_Event,No_Event,0,0,0,101.39999999999999
FOODS_2_197,2013-08-22,11,3.38,6,8,2013,No_Event,No_Event,0,0,0,37.18
FOODS_2_197,2013-08-23,20,3.38,7,8,2013,No_Event,No_Event,0,0,0,67.6
FOODS_2_197,2013-08-24,45,3.38,1,8,2013,No_Event,No_Event,0,1,0,152.1
FOODS_2_197,2013-08-25,38,3.38,2,8,2013,No_Event,No_Event,0,1,0,128.44
FOODS_2_197,2013-08-26,20,3.38,3,8,2013,No_Event,No_Event,0,0,0,67.6
FOODS_2_197,2013-08-27,14,3.38,4,8,2013,No_Event,No_Event,0,0,0,47.32
FOODS_2_197,2013-08-28,31,3.38,5,8,2013,No_Event,No_Event,0,0,0,104.78
FOODS_2_197,2013-08-29,34,3.38,6,8,2013,No_Event,No_Event,0,0,0,114.92
FOODS_2_197,2013-08-30,23,3.38,7,8,2013,No_Event,No_Event,0,0,0,77.74
FOODS_2_197,2013-08-31,28,3.38,1,8,2013,No_Event,No_Event,0,1,0,94.64
FOODS_2_197,2013-09-01,29,3.38,2,9,2013,No_Event,No_Event,1,1,0,98.02
FOODS_2_197,2013-09-02,41,3.38,3,9,2013,LaborDay,National,1,0,1,138.57999999999998
FOODS_2_197,2013-09-03,39,3.38,4,9,2013,No_Event,No_Event,1,0,0,131.82
FOODS_2_197,2013-09-04,53,3.38,5,9,2013,No_Event,No_Event,1,0,0,179.14
FOODS_2_197,2013-09-05,36,3.38,6,9,2013,No_Event,No_Event,1,0,0,121.67999999999999
FOODS_2_197,2013-09-06,19,3.38,7,9,2013,No_Event,No_Event,1,0,0,64.22
FOODS_2_197,2013-09-07,39,3.28,1,9,2013,No_Event,No_Event,1,1,0,127.91999999999999
FOODS_2_197,2013-09-08,48,3.28,2,9,2013,No_Event,No_Event,1,1,0,157.44
FOODS_2_197,2013-09-09,45,3.28,3,9,2013,No_Event,No_Event,1,0,0,147.6
FOODS_2_197,2013-09-10,34,3.28,4,9,2013,No_Event,No_Event,1,0,0,111.52
FOODS_2_197,2013-09-11,44,3.28,5,9,2013,No_Event,No_Event,0,0,0,144.32
FOODS_2_197,2013-09-12,31,3.28,6,9,2013,No_Event,No_Event,0,0,0,101.67999999999999
FOODS_2_197,2013-09-13,16,3.28,7,9,2013,No_Event,No_Event,0,0,0,52.48
FOODS_2_197,2013-09-14,32,3.28,1,9,2013,No_Event,No_Event,0,1,0,104.96
FOODS_2_197,2013-09-15,53,3.28,2,9,2013,No_Event,No_Event,0,1,0,173.84
FOODS_2_197,2013-09-16,32,3.28,3,9,2013,No_Event,No_Event,0,0,0,104.96
FOODS_2_197,2013-09-17,23,3.28,4,9,2013,No_Event,No_Event,0,0,0,75.44
FOODS_2_197,2013-09-18,34,3.28,5,9,2013,No_Event,No_Event,0,0,0,111.52
FOODS_2_197,2013-09-19,15,3.28,6,9,2013,No_Event,No_Event,0,0,0,49.199999999999996
FOODS_2_197,2013-09-20,27,3.28,7,9,2013,No_Event,No_Event,0,0,0,88.55999999999999
FOODS_2_197,2013-09-21,32,3.28,1,9,2013,No_Event,No_Event,0,1,0,104.96
FOODS_2_197,2013-09-22,37,3.28,2,9,2013,No_Event,No_Event,0,1,0,121.36
FOODS_2_197,2013-09-23,28,3.28,3,9,2013,No_Event,No_Event,0,0,0,91.83999999999999
FOODS_2_197,2013-09-24,12,3.28,4,9,2013,No_Event,No_Event,0,0,0,39.36
FOODS_2_197,2013-09-25,15,3.28,5,9,2013,No_Event,No_Event,0,0,0,49.199999999999996
FOODS_2_197,2013-09-26,28,3.28,6,9,2013,No_Event,No_Event,0,0,0,91.83999999999999
FOODS_2_197,2013-09-27,20,3.28,7,9,2013,No_Event,No_Event,0,0,0,65.6
FOODS_2_197,2013-09-28,31,3.28,1,9,2013,No_Event,No_Event,0,1,0,101.67999999999999
FOODS_2_197,2013-09-29,21,3.28,2,9,2013,No_Event,No_Event,0,1,0,68.88
FOODS_2_197,2013-09-30,30,3.28,3,9,2013,No_Event,No_Event,0,0,0,98.39999999999999
FOODS_2_197,2013-10-01,40,3.28,4,10,2013,No_Event,No_Event,1,0,0,131.2
FOODS_2_197,2013-10-02,25,3.28,5,10,2013,No_Event,No_Event,1,0,0,82.0
FOODS_2_197,2013-10-03,20,3.28,6,10,2013,No_Event,No_Event,1,0,0,65.6
FOODS_2_197,2013-10-04,32,3.28,7,10,2013,No_Event,No_Event,1,0,0,104.96
FOODS_2_197,2013-10-05,61,3.28,1,10,2013,No_Event,No_Event,1,1,0,200.07999999999998
FOODS_2_197,2013-10-06,61,3.28,2,10,2013,No_Event,No_Event,1,1,0,200.07999999999998
FOODS_2_197,2013-10-07,38,3.28,3,10,2013,No_Event,No_Event,1,0,0,124.63999999999999
FOODS_2_197,2013-10-08,42,3.28,4,10,2013,No_Event,No_Event,1,0,0,137.76
FOODS_2_197,2013-10-09,49,3.28,5,10,2013,No_Event,No_Event,1,0,0,160.72
FOODS_2_197,2013-10-10,33,3.28,6,10,2013,No_Event,No_Event,1,0,0,108.24
FOODS_2_197,2013-10-11,23,3.28,7,10,2013,No_Event,No_Event,0,0,0,75.44
FOODS_2_197,2013-10-12,21,3.28,1,10,2013,No_Event,No_Event,0,1,0,68.88
FOODS_2_197,2013-10-13,39,3.28,2,10,2013,No_Event,No_Event,0,1,0,127.91999999999999
FOODS_2_197,2013-10-14,23,3.28,3,10,2013,ColumbusDay,National,0,0,1,75.44
FOODS_2_197,2013-10-15,21,3.28,4,10,2013,EidAlAdha,Religious,0,0,1,68.88
FOODS_2_197,2013-10-16,36,3.28,5,10,2013,No_Event,No_Event,0,0,0,118.08
FOODS_2_197,2013-10-17,31,3.28,6,10,2013,No_Event,No_Event,0,0,0,101.67999999999999
FOODS_2_197,2013-10-18,13,3.28,7,10,2013,No_Event,No_Event,0,0,0,42.64
FOODS_2_197,2013-10-19,19,3.28,1,10,2013,No_Event,No_Event,0,1,0,62.31999999999999
FOODS_2_197,2013-10-20,37,3.28,2,10,2013,No_Event,No_Event,0,1,0,121.36
FOODS_2_197,2013-10-21,23,3.28,3,10,2013,No_Event,No_Event,0,0,0,75.44
FOODS_2_197,2013-10-22,20,3.28,4,10,2013,No_Event,No_Event,0,0,0,65.6
FOODS_2_197,2013-10-23,13,3.28,5,10,2013,No_Event,No_Event,0,0,0,42.64
FOODS_2_197,2013-10-24,34,3.28,6,10,2013,No_Event,No_Event,0,0,0,111.52
FOODS_2_197,2013-10-25,25,3.28,7,10,2013,No_Event,No_Event,0,0,0,82.0
FOODS_2_197,2013-10-26,28,3.28,1,10,2013,No_Event,No_Event,0,1,0,91.83999999999999
FOODS_2_197,2013-10-27,27,3.28,2,10,2013,No_Event,No_Event,0,1,0,88.55999999999999
FOODS_2_197,2013-10-28,39,3.28,3,10,2013,No_Event,No_Event,0,0,0,127.91999999999999
FOODS_2_197,2013-10-29,25,3.28,4,10,2013,No_Event,No_Event,0,0,0,82.0
FOODS_2_197,2013-10-30,26,3.28,5,10,2013,No_Event,No_Event,0,0,0,85.28
FOODS_2_197,2013-10-31,19,3.28,6,10,2013,Halloween,Cultural,0,0,1,62.31999999999999
FOODS_2_197,2013-11-01,26,3.28,7,11,2013,No_Event,No_Event,1,0,0,85.28
FOODS_2_197,2013-11-02,35,3.28,1,11,2013,No_Event,No_Event,1,1,0,114.8
FOODS_2_197,2013-11-03,49,3.28,2,11,2013,No_Event,No_Event,1,1,0,160.72
FOODS_2_197,2013-11-04,47,3.28,3,11,2013,No_Event,No_Event,1,0,0,154.16
FOODS_2_197,2013-11-05,41,3.28,4,11,2013,No_Event,No_Event,1,0,0,134.48
FOODS_2_197,2013-11-06,32,3.28,5,11,2013,No_Event,No_Event,1,0,0,104.96
FOODS_2_197,2013-11-07,24,3.28,6,11,2013,No_Event,No_Event,1,0,0,78.72
FOODS_2_197,2013-11-08,24,3.28,7,11,2013,No_Event,No_Event,1,0,0,78.72
FOODS_2_197,2013-11-09,42,3.28,1,11,2013,No_Event,No_Event,1,1,0,137.76
FOODS_2_197,2013-11-10,48,3.28,2,11,2013,No_Event,No_Event,1,1,0,157.44
FOODS_2_197,2013-11-11,27,3.28,3,11,2013,VeteransDay,National,0,0,1,88.55999999999999
FOODS_2_197,2013-11-12,20,3.28,4,11,2013,No_Event,No_Event,0,0,0,65.6
FOODS_2_197,2013-11-13,25,3.28,5,11,2013,No_Event,No_Event,0,0,0,82.0
FOODS_2_197,2013-11-14,11,3.28,6,11,2013,No_Event,No_Event,0,0,0,36.08
FOODS_2_197,2013-11-15,16,3.28,7,11,2013,No_Event,No_Event,0,0,0,52.48
FOODS_2_197,2013-11-16,22,3.28,1,11,2013,No_Event,No_Event,0,1,0,72.16
FOODS_2_197,2013-11-17,32,3.28,2,11,2013,No_Event,No_Event,0,1,0,104.96
FOODS_2_197,2013-11-18,15,3.28,3,11,2013,No_Event,No_Event,0,0,0,49.199999999999996
FOODS_2_197,2013-11-19,23,3.28,4,11,2013,No_Event,No_Event,0,0,0,75.44
FOODS_2_197,2013-11-20,15,3.28,5,11,2013,No_Event,No_Event,0,0,0,49.199999999999996
FOODS_2_197,2013-11-21,15,3.28,6,11,2013,No_Event,No_Event,0,0,0,49.199999999999996
FOODS_2_197,2013-11-22,16,3.28,7,11,2013,No_Event,No_Event,0,0,0,52.48
FOODS_2_197,2013-11-23,19,3.28,1,11,2013,No_Event,No_Event,0,1,0,62.31999999999999
FOODS_2_197,2013-11-24,28,3.28,2,11,2013,No_Event,No_Event,0,1,0,91.83999999999999
FOODS_2_197,2013-11-25,21,3.28,3,11,2013,No_Event,No_Event,0,0,0,68.88
FOODS_2_197,2013-11-26,19,3.28,4,11,2013,No_Event,No_Event,0,0,0,62.31999999999999
FOODS_2_197,2013-11-27,13,3.28,5,11,2013,No_Event,No_Event,0,0,0,42.64
FOODS_2_197,2013-11-28,6,3.28,6,11,2013,Thanksgiving,National,0,0,1,19.68
FOODS_2_197,2013-11-29,12,3.28,7,11,2013,No_Event,No_Event,0,0,0,39.36
FOODS_2_197,2013-11-30,15,3.28,1,11,2013,No_Event,No_Event,0,1,0,49.199999999999996
FOODS_2_197,2013-12-01,32,3.28,2,12,2013,No_Event,No_Event,1,1,0,104.96
FOODS_2_197,2013-12-02,27,3.28,3,12,2013,No_Event,No_Event,1,0,0,88.55999999999999
FOODS_2_197,2013-12-03,33,3.28,4,12,2013,No_Event,No_Event,1,0,0,108.24
FOODS_2_197,2013-12-04,15,3.28,5,12,2013,No_Event,No_Event,1,0,0,49.199999999999996
FOODS_2_197,2013-12-05,38,3.28,6,12,2013,Chanukah End,Religious,1,0,1,124.63999999999999
FOODS_2_197,2013-12-06,33,3.28,7,12,2013,No_Event,No_Event,1,0,0,108.24
FOODS_2_197,2013-12-07,25,3.28,1,12,2013,No_Event,No_Event,1,1,0,82.0
FOODS_2_197,2013-12-08,29,3.28,2,12,2013,No_Event,No_Event,1,1,0,95.11999999999999
FOODS_2_197,2013-12-09,30,3.28,3,12,2013,No_Event,No_Event,1,0,0,98.39999999999999
FOODS_2_197,2013-12-10,40,3.28,4,12,2013,No_Event,No_Event,1,0,0,131.2
FOODS_2_197,2013-12-11,20,3.28,5,12,2013,No_Event,No_Event,0,0,0,65.6
FOODS_2_197,2013-12-12,12,3.28,6,12,2013,No_Event,No_Event,0,0,0,39.36
FOODS_2_197,2013-12-13,13,3.28,7,12,2013,No_Event,No_Event,0,0,0,42.64
FOODS_2_197,2013-12-14,21,3.28,1,12,2013,No_Event,No_Event,0,1,0,68.88
FOODS_2_197,2013-12-15,38,3.28,2,12,2013,No_Event,No_Event,0,1,0,124.63999999999999
FOODS_2_197,2013-12-16,20,3.28,3,12,2013,No_Event,No_Event,0,0,0,65.6
FOODS_2_197,2013-12-17,9,3.28,4,12,2013,No_Event,No_Event,0,0,0,29.52
FOODS_2_197,2013-12-18,20,3.28,5,12,2013,No_Event,No_Event,0,0,0,65.6
FOODS_2_197,2013-12-19,13,3.28,6,12,2013,No_Event,No_Event,0,0,0,42.64
FOODS_2_197,2013-12-20,16,3.28,7,12,2013,No_Event,No_Event,0,0,0,52.48
FOODS_2_197,2013-12-21,24,3.28,1,12,2013,No_Event,No_Event,0,1,0,78.72
FOODS_2_197,2013-12-22,25,3.28,2,12,2013,No_Event,No_Event,0,1,0,82.0
FOODS_2_197,2013-12-23,14,3.28,3,12,2013,No_Event,No_Event,0,0,0,45.919999999999995
FOODS_2_197,2013-12-24,6,3.28,4,12,2013,No_Event,No_Event,0,0,0,19.68
FOODS_2_197,2013-12-25,0,3.28,5,12,2013,Christmas,National,0,0,1,0.0
FOODS_2_197,2013-12-26,21,3.28,6,12,2013,No_Event,No_Event,0,0,0,68.88
FOODS_2_197,2013-12-27,20,3.28,7,12,2013,No_Event,No_Event,0,0,0,65.6
FOODS_2_197,2013-12-28,8,3.28,1,12,2013,No_Event,No_Event,0,1,0,26.24
FOODS_2_197,2013-12-29,23,3.28,2,12,2013,No_Event,No_Event,0,1,0,75.44
FOODS_2_197,2013-12-30,10,3.28,3,12,2013,No_Event,No_Event,0,0,0,32.8
FOODS_2_197,2013-12-31,13,3.28,4,12,2013,No_Event,No_Event,0,0,0,42.64
FOODS_2_197,2014-01-01,10,3.28,5,1,2014,NewYear,National,1,0,1,32.8
FOODS_2_197,2014-01-02,31,3.28,6,1,2014,No_Event,No_Event,1,0,0,101.67999999999999
FOODS_2_197,2014-01-03,42,3.28,7,1,2014,No_Event,No_Event,1,0,0,137.76
FOODS_2_197,2014-01-04,29,3.28,1,1,2014,No_Event,No_Event,1,1,0,95.11999999999999
FOODS_2_197,2014-01-05,34,3.28,2,1,2014,No_Event,No_Event,1,1,0,111.52
FOODS_2_197,2014-01-06,30,3.28,3,1,2014,No_Event,No_Event,1,0,0,98.39999999999999
FOODS_2_197,2014-01-07,27,3.28,4,1,2014,OrthodoxChristmas,Religious,1,0,1,88.55999999999999
FOODS_2_197,2014-01-08,31,3.28,5,1,2014,No_Event,No_Event,1,0,0,101.67999999999999
FOODS_2_197,2014-01-09,20,3.28,6,1,2014,No_Event,No_Event,1,0,0,65.6
FOODS_2_197,2014-01-10,42,3.28,7,1,2014,No_Event,No_Event,1,0,0,137.76
FOODS_2_197,2014-01-11,21,3.28,1,1,2014,No_Event,No_Event,0,1,0,68.88
FOODS_2_197,2014-01-12,16,3.28,2,1,2014,No_Event,No_Event,0,1,0,52.48
FOODS_2_197,2014-01-13,5,3.28,3,1,2014,No_Event,No_Event,0,0,0,16.4
FOODS_2_197,2014-01-14,7,3.28,4,1,2014,No_Event,No_Event,0,0,0,22.959999999999997
FOODS_2_197,2014-01-15,9,3.28,5,1,2014,No_Event,No_Event,0,0,0,29.52
FOODS_2_197,2014-01-16,0,3.28,6,1,2014,No_Event,No_Event,0,0,0,0.0
FOODS_2_197,2014-01-17,20,3.28,7,1,2014,No_Event,No_Event,0,0,0,65.6
FOODS_2_197,2014-01-18,20,3.28,1,1,2014,No_Event,No_Event,0,1,0,65.6
FOODS_2_197,2014-01-19,34,3.28,2,1,2014,No_Event,No_Event,0,1,0,111.52
FOODS_2_197,2014-01-20,22,3.28,3,1,2014,MartinLutherKingDay,National,0,0,1,72.16
FOODS_2_197,2014-01-21,7,3.28,4,1,2014,No_Event,No_Event,0,0,0,22.959999999999997
FOODS_2_197,2014-01-22,16,3.28,5,1,2014,No_Event,No_Event,0,0,0,52.48
FOODS_2_197,2014-01-23,7,3.28,6,1,2014,No_Event,No_Event,0,0,0,22.959999999999997
FOODS_2_197,2014-01-24,12,3.28,7,1,2014,No_Event,No_Event,0,0,0,39.36
FOODS_2_197,2014-01-25,17,3.28,1,1,2014,No_Event,No_Event,0,1,0,55.76
FOODS_2_197,2014-01-26,21,3.28,2,1,2014,No_Event,No_Event,0,1,0,68.88
FOODS_2_197,2014-01-27,25,3.28,3,1,2014,No_Event,No_Event,0,0,0,82.0
FOODS_2_197,2014-01-28,9,3.28,4,1,2014,No_Event,No_Event,0,0,0,29.52
FOODS_2_197,2014-01-29,7,3.28,5,1,2014,No_Event,No_Event,0,0,0,22.959999999999997
FOODS_2_197,2014-01-30,6,3.28,6,1,2014,No_Event,No_Event,0,0,0,19.68
FOODS_2_197,2014-01-31,12,3.28,7,1,2014,No_Event,No_Event,0,0,0,39.36
FOODS_2_197,2014-02-01,26,3.28,1,2,2014,No_Event,No_Event,1,1,0,85.28
FOODS_2_197,2014-02-02,30,3.28,2,2,2014,SuperBowl,Sporting,1,1,1,98.39999999999999
FOODS_2_197,2014-02-03,16,3.28,3,2,2014,No_Event,No_Event,1,0,0,52.48
FOODS_2_197,2014-02-04,34,3.28,4,2,2014,No_Event,No_Event,1,0,0,111.52
FOODS_2_197,2014-02-05,24,3.28,5,2,2014,No_Event,No_Event,1,0,0,78.72
FOODS_2_197,2014-02-06,22,3.28,6,2,2014,No_Event,No_Event,1,0,0,72.16
FOODS_2_197,2014-02-07,22,3.28,7,2,2014,No_Event,No_Event,1,0,0,72.16
FOODS_2_197,2014-02-08,34,3.28,1,2,2014,No_Event,No_Event,1,1,0,111.52
FOODS_2_197,2014-02-09,36,3.28,2,2,2014,No_Event,No_Event,1,1,0,118.08
FOODS_2_197,2014-02-10,24,3.28,3,2,2014,No_Event,No_Event,1,0,0,78.72
FOODS_2_197,2014-02-11,24,3.28,4,2,2014,No_Event,No_Event,0,0,0,78.72
FOODS_2_197,2014-02-12,21,3.28,5,2,2014,No_Event,No_Event,0,0,0,68.88
